processid	sampleid	recordID	catalognum	fieldnum	institution_storing	collection_code	bin_uri	phylum_taxID	phylum_name	class_taxID	class_name	order_taxID	order_name	family_taxID	family_name	subfamily_taxID	subfamily_name	genus_taxID	genus_name	species_taxID	species_name	subspecies_taxID	subspecies_name	identification_provided_by	identification_method	identification_reference	tax_note	voucher_status	tissue_type	collection_event_id	collectors	collectiondate_start	collectiondate_end	collectiontime	collection_note	site_code	sampling_protocol	lifestage	sex	reproduction	habitat	associated_specimens	associated_taxa	extrainfo	notes	lat	lon	coord_source	coord_accuracy	elev	depth	elev_accuracy	depth_accuracy	country	province_state	region	sector	exactsite	image_ids	image_urls	media_descriptors	captions	copyright_holders	copyright_years	copyright_licenses	copyright_institutions	photographers
SLOBC168-07	2007-BCSL-072	702592	NA	pink#1	Centre for Biodiversity Genomics	NA	BOLD:AAA1252	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	24355	Lepeophtheirus salmonis	NA	NA	Elizabeth G. Boulding	NA	(Krøyer, 1837)	NA	NA	NA	NA	Alexandra Morton	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Oncorhynchus gorbuscha	NA	50.6	-126.8	NA	NA	NA	NA	NA	NA	Canada	British Columbia	Vancouver Island	Broughton Archipelago	Blackfish	238345|238249	http://www.boldsystems.org/pics/SLOBC/IMG_2825_+1197323028.JPG|http://www.boldsystems.org/pics/SLOBC/IMG_2824_+1197323010.JPG	Ventral|Dorsal	|	CBG Photography Group|CBG Photography Group	2010|2010	CreativeCommons - Attribution|CreativeCommons - Attribution	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	CBG Photography Group|CBG Photography Group
ZPC245-14	BIOUG01218 E05 Copepod	4534327	NA	1704-1717	University of Guelph	NA	BOLD:ACN1884	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24344	Caligus	895661	Caligus olsoni	NA	NA	Peter Bryant	DNA Barcode and morphology	NA	NA	NA	NA	NA	Peter Bryant and Taylor Sais	NA	NA	NA	NA	NA	NA	Adult	NA	NA	NA	NA	NA	Adult	Parasitic on fish	33.624	-117.893	NA	NA	NA	NA	NA	NA	United States	California	Orange County	Newport Beach	Off Newport Aquatic Center	NA	NA	NA	NA	NA	NA	NA	NA	NA
BNSC354-11	MT03546	2366704	MT03546	MT03546	Deutsches Zentrum fuer Marine Biodiversitaetsforschung	NA	BOLD:AAE8403	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24344	Caligus	24345	Caligus elongatus	NA	NA	Rebekka Schueller	Morphology	von Nordmann, 1832	NA	Vouchered:Registered Collection	NA	NA	Rebekka Schueller	NA	NA	NA	NA	NA	NA	adult	F	S	NA	NA	NA	NA	in alcohol (ethanol, 96%)	54.186	7.9	NA	NA	NA	2	NA	NA	North Sea	NA	German Bight	Helgoland	Duene	1476878	http://www.boldsystems.org/pics/BNSC/MT03546+1319103872.jpg	Dorsal	adult	Inga Mohrbeck	2011	CreativeCommons - Attribution Non-Commercial Share-Alike	DZMB	Inga Mohrbeck
BNSC355-11	MT03547	2366705	MT03547	MT03547	Deutsches Zentrum fuer Marine Biodiversitaetsforschung	NA	BOLD:AAE8404	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24344	Caligus	24345	Caligus elongatus	NA	NA	Rebekka Schueller	Morphology	von Nordmann, 1832	NA	NA	NA	NA	Rebekka Schueller	NA	NA	NA	NA	NA	NA	adult	F	S	NA	NA	NA	NA	in alcohol (ethanol, 96%)	54.186	7.9	NA	NA	NA	2	NA	NA	North Sea	NA	German Bight	Helgoland	Duene	1476879	http://www.boldsystems.org/pics/BNSC/MT03547+1319104084.jpg	Dorsal	adult	Inga Mohrbeck	2011	CreativeCommons - Attribution Non-Commercial Share-Alike	DZMB	Inga Mohrbeck
CRM090-10	CRU092	1403514	ECO-CH-Z-05625	NA	El Colegio de la Frontera Sur, Unidad Chetumal	NA	BOLD:AAY0847	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	281655	Gloiopotes	281656	Gloiopotes ornatus	NA	NA	Martha Valdez-Moreno	NA	C. B. Wilson, 1905	NA	NA	NA	NA	Martha Valdez	NA	NA	NA	NA	NA	NA	A	NA	S	NA	NA	NA	FAO31	Isla Mujeres, Fish gill, Sportfishing	NA	NA	NA	NA	NA	NA	NA	NA	Mexico	Quintana Roo	NA	NA	Isla Mujeres	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBA10386-13	HQ667343	3588799	HQ667343	HQ667343	Mined from GenBank, NCBI	NA	BOLD:ACH4965	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24344	Caligus	667368	Caligus longirostris	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBA1626-05	AY861365	148434	AY861365	NA	Mined from GenBank, NCBI	NA	BOLD:AAE8404	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24344	Caligus	24345	Caligus elongatus	NA	NA	NA	NA	von Nordmann, 1832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBA9977-13	HM800827	3577657	HM800827	HM800827	Mined from GenBank, NCBI	NA	BOLD:ACH3986	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	667253	Lepeophtheirus cuneifer	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBCRO1230-19	KR049059	10095402	LEGO-SIP020	NA	Mined from GenBank, NCBI	NA	BOLD:ADW7523	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24344	Caligus	151654	Caligus quadratus	NA	NA	NA	NA	Shiino, 1954	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBCRO2418-19	EU288227	10096590	NA	NA	Mined from GenBank, NCBI	NA	NA	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	24355	Lepeophtheirus salmonis	NA	NA	NA	NA	(Krøyer, 1837)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBCRO4552-19	KU317604	10098724	NA	NA	Mined from GenBank, NCBI	NA	BOLD:ADK7606	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	799616	Lepeophtheirus edwardsi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-35.7336	-71.5478	Coordinates from country centroid	NA	NA	NA	NA	NA	Chile	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBCRO4662-19	KU317589	10098834	NA	NA	Mined from GenBank, NCBI	NA	BOLD:ADX7643	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	935228	Lepeophtheirus mugiloidis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-35.7336	-71.5478	Coordinates from country centroid	NA	NA	NA	NA	NA	Chile	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBCRO4674-19	KU317560	10098846	NA	NA	Mined from GenBank, NCBI	NA	BOLD:ADX6178	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	935229	Lepeophtheirus frecuens	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-35.7336	-71.5478	Coordinates from country centroid	NA	NA	NA	NA	NA	Chile	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBCRO4683-19	KU317569	10098855	NA	NA	Mined from GenBank, NCBI	NA	BOLD:ADX6178	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	935229	Lepeophtheirus frecuens	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-35.7336	-71.5478	Coordinates from country centroid	NA	NA	NA	NA	NA	Chile	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBCRO4697-19	KU317580	10098869	NA	NA	Mined from GenBank, NCBI	NA	BOLD:ADX8496	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	935231	Lepeophtheirus chilensis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-35.7336	-71.5478	Coordinates from country centroid	NA	NA	NA	NA	NA	Chile	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBCRO4699-19	KU317582	10098871	NA	NA	Mined from GenBank, NCBI	NA	BOLD:ADX8496	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	935231	Lepeophtheirus chilensis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-35.7336	-71.5478	Coordinates from country centroid	NA	NA	NA	NA	NA	Chile	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBCRO4703-19	KU317596	10098875	NA	NA	Mined from GenBank, NCBI	NA	BOLD:ADW8499	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	935232	Lepeophtheirus yanezi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-35.7336	-71.5478	Coordinates from country centroid	NA	NA	NA	NA	NA	Chile	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBCX0306-06	AY602613	487031	NA	NA	Mined from GenBank, NCBI	NA	BOLD:AAA1251	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	24355	Lepeophtheirus salmonis	NA	NA	NA	NA	(Krøyer, 1837)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPS coordinates are merely approximations	71.3	25.7	NA	NA	NA	NA	NA	NA	Norway	Finnmark	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBCX0312-06	AY602619	487037	NA	NA	Mined from GenBank, NCBI	NA	BOLD:AAA1251	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	24355	Lepeophtheirus salmonis	NA	NA	NA	NA	(Krøyer, 1837)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPS coordinates are merely approximations	61.5	3.8	NA	NA	NA	NA	NA	NA	Norway	Sogn og Fjordane	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBCX0318-06	AY602625	487043	NA	NA	Mined from GenBank, NCBI	NA	BOLD:AAA1251	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	24355	Lepeophtheirus salmonis	NA	NA	NA	NA	(Krøyer, 1837)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPS coordinates are merely approximations	61.5	3.8	NA	NA	NA	NA	NA	NA	Norway	Sogn og Fjordane	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBCX0319-06	AY602626	487044	NA	NA	Mined from GenBank, NCBI	NA	BOLD:AAA1251	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	24355	Lepeophtheirus salmonis	NA	NA	NA	NA	(Krøyer, 1837)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPS coordinates are merely approximations	61.5	3.8	NA	NA	NA	NA	NA	NA	Norway	Sogn og Fjordane	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBCX0327-06	AY602634	487052	NA	NA	Mined from GenBank, NCBI	NA	BOLD:AAA1251	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	24355	Lepeophtheirus salmonis	NA	NA	NA	NA	(Krøyer, 1837)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPS coordinates are merely approximations	61.5	3.8	NA	NA	NA	NA	NA	NA	Norway	Sogn og Fjordane	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBCX0342-06	AY602649	487067	NA	NA	Mined from GenBank, NCBI	NA	BOLD:AAA1251	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	24355	Lepeophtheirus salmonis	NA	NA	NA	NA	(Krøyer, 1837)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPS coordinates are merely approximations	58.3	9	NA	NA	NA	NA	NA	NA	Norway	Aust-Agder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBCX0348-06	AY602655	487073	NA	NA	Mined from GenBank, NCBI	NA	BOLD:AAA1251	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	24355	Lepeophtheirus salmonis	NA	NA	NA	NA	(Krøyer, 1837)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPS coordinates are merely approximations	58.3	9	NA	NA	NA	NA	NA	NA	Norway	Aust-Agder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBCX0384-06	AY602691	487109	NA	NA	Mined from GenBank, NCBI	NA	BOLD:AAA1251	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	24355	Lepeophtheirus salmonis	NA	NA	NA	NA	(Krøyer, 1837)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPS coordinates are merely approximations	57.2	-6.7	NA	NA	NA	NA	NA	NA	United Kingdom	Scotland	Isle of Skye	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBCX0386-06	AY602693	487111	NA	NA	Mined from GenBank, NCBI	NA	BOLD:AAA1251	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	24355	Lepeophtheirus salmonis	NA	NA	NA	NA	(Krøyer, 1837)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPS coordinates are merely approximations	57.2	-6.7	NA	NA	NA	NA	NA	NA	United Kingdom	Scotland	Isle of Skye	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBCX0393-06	AY602700	487118	NA	NA	Mined from GenBank, NCBI	NA	BOLD:AAA1251	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	24355	Lepeophtheirus salmonis	NA	NA	NA	NA	(Krøyer, 1837)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPS coordinates are merely approximations	57.2	-6.7	NA	NA	NA	NA	NA	NA	United Kingdom	Scotland	Isle of Skye	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBCX0418-06	AY602725	487143	NA	NA	Mined from GenBank, NCBI	NA	BOLD:AAA1251	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	24355	Lepeophtheirus salmonis	NA	NA	NA	NA	(Krøyer, 1837)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPS coordinates are merely approximations	69	52	NA	NA	NA	NA	NA	NA	Russia	Komi Republic	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBCX0426-06	AY602733	487151	NA	NA	Mined from GenBank, NCBI	NA	BOLD:AAA1251	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	24355	Lepeophtheirus salmonis	NA	NA	NA	NA	(Krøyer, 1837)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPS coordinates are merely approximations	69	52	NA	NA	NA	NA	NA	NA	Russia	Komi Republic	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBCX0453-06	AY602760	487178	NA	NA	Mined from GenBank, NCBI	NA	BOLD:AAA1251	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	24355	Lepeophtheirus salmonis	NA	NA	NA	NA	(Krøyer, 1837)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPS coordinates are merely approximations	47.7	-63.6	NA	NA	NA	NA	NA	NA	Canada	New Brunswick	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBCX0455-06	AY602762	487180	NA	NA	Mined from GenBank, NCBI	NA	BOLD:AAA1251	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	24355	Lepeophtheirus salmonis	NA	NA	NA	NA	(Krøyer, 1837)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPS coordinates are merely approximations	47.7	-63.6	NA	NA	NA	NA	NA	NA	Canada	New Brunswick	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBCX0459-06	AY602766	487184	NA	NA	Mined from GenBank, NCBI	NA	BOLD:AAA1251	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	24355	Lepeophtheirus salmonis	NA	NA	NA	NA	(Krøyer, 1837)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPS coordinates are merely approximations	47.7	-63.6	NA	NA	NA	NA	NA	NA	Canada	New Brunswick	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBCX1251-14	KF278676	5133672	ZMBN91335	KF278676	Mined from GenBank, NCBI	NA	BOLD:AAA1252	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	24355	Lepeophtheirus salmonis	651887	Lepeophtheirus salmonis oncorhynchi	NA	NA	NA	NA	NA	NA	NA	O.J. Torrissen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ex: Salmo salar (farmed)	NA	NA	50.01	-125.14	NA	NA	NA	NA	NA	NA	Canada	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBCX1291-14	KF278677	5133712	NA	KF278677	Mined from GenBank, NCBI	NA	BOLD:AAA1251	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	24355	Lepeophtheirus salmonis	651888	Lepeophtheirus salmonis salmonis	NA	NA	NA	NA	NA	NA	NA	R. Skern-Mauritzen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	isolate: LsAtl	60.23	5.19	NA	NA	NA	NA	NA	NA	Norway	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBCX5906-17	KR049056	8492630	LEGO-SIP014	KR049056	Mined from GenBank, NCBI	NA	BOLD:ACQ3141	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24344	Caligus	649848	Caligus fugu	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBMND14117-21	MT795972	12762286	NA	MT795972	Mined from GenBank, NCBI	NA	BOLD:ACH4964	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24344	Caligus	667369	Caligus rogercresseyi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Chile	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBMNE18681-21	MW911364	14235687	NA	MW911364	Mined from GenBank, NCBI	NA	BOLD:AEN3576	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Museum ID: NHMUK 2014.705-706, 2014.754	NA	NA	NA	NA	NA	NA	NA	NA	South Africa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBSLY024-08	Yazawa-BsM1	878948	EU288224.1	NA	Mined from GenBank, NCBI	NA	BOLD:AAA1252	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	24355	Lepeophtheirus salmonis	NA	NA	NA	NA	(Krøyer, 1837)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPS coordinates are merely approximations	NA	NA	NA	NA	NA	NA	NA	NA	United States	Alaska	Bering Sea	midway between the Aleutians and Kamchatka	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBSLY050-08	Yazawa-BaM7	878974	EU288250.1	NA	Mined from GenBank, NCBI	NA	BOLD:AAA1252	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	24355	Lepeophtheirus salmonis	NA	NA	NA	NA	(Krøyer, 1837)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPS coordinates are merely approximations	50.7	-126.3	NA	NA	NA	NA	NA	NA	Canada	British Columbia	Broughton Archipelago	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBSLY054-08	Yazawa-JaF5	878978	EU288254.1	NA	Mined from GenBank, NCBI	NA	BOLD:AAA1252	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	24355	Lepeophtheirus salmonis	NA	NA	NA	NA	(Krøyer, 1837)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPS coordinates are merely approximations	43.4	141	NA	NA	NA	NA	NA	NA	Japan	Hokkaido-chiho	Yoichi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBSLY059-08	Yazawa-JaF10	878983	EU288259.1	NA	Mined from GenBank, NCBI	NA	BOLD:AAA1252	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	24355	Lepeophtheirus salmonis	NA	NA	NA	NA	(Krøyer, 1837)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPS coordinates are merely approximations	43.4	141	NA	NA	NA	NA	NA	NA	Japan	Hokkaido-chiho	Yoichi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBSLY063-08	Yazawa-JaF15	878987	EU288263.1	NA	Mined from GenBank, NCBI	NA	BOLD:AAA1252	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	24355	Lepeophtheirus salmonis	NA	NA	NA	NA	(Krøyer, 1837)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPS coordinates are merely approximations	43.4	141	NA	NA	NA	NA	NA	NA	Japan	Hokkaido-chiho	Yoichi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLOBC005-06	2006-BCSL-005	233263	NA	2006-BCSL-005	Centre for Biodiversity Genomics	NA	BOLD:AAA1252	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	24355	Lepeophtheirus salmonis	NA	NA	NA	NA	(Krøyer, 1837)	NA	NA	NA	NA	Keng Pee Ang	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Salmo salar	NA	50.7	-126.3	NA	NA	NA	NA	NA	NA	Canada	British Columbia	Vancouver Island	Broughton Archipelago	Farm	92471	http://www.boldsystems.org/pics/SLOBC/2006-BCSL-005+1145379874.jpg	Dorsal	Dorsal	CBG Photography Group	2010	CreativeCommons - Attribution	Centre for Biodiversity Genomics	CBG Photography Group
SLOBC010-06	2006-BCSL-010	233268	NA	2006-BCSL-010	Centre for Biodiversity Genomics	NA	BOLD:AAA1252	20	Arthropoda	979181	Copepoda	393	Siphonostomatoida	24343	Caligidae	NA	NA	24351	Lepeophtheirus	24355	Lepeophtheirus salmonis	NA	NA	NA	NA	(Krøyer, 1837)	NA	NA	NA	NA	Keng Pee Ang	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Salmo salar	NA	50.7	-126.5	NA	NA	NA	NA	NA	NA	Canada	British Columbia	Vancouver Island	Broughton Archipelago	Farm	92476	http://www.boldsystems.org/pics/SLOBC/2006-BCSL-010+1145387092.jpg	Dorsal	Dorsal	CBG Photography Group	2010	CreativeCommons - Attribution	Centre for Biodiversity Genomics	CBG Photography Group
